sku,_store,_attribute_set,_type,diamondprice,diamondtotalweight,gemstoneprice,gemstonetotalweight,goldprice,goldweight,grade,has_options,height,makingcharge,minimal_price,price,ringsize,status,tax_class_id,totalnoofdiamonds,totalnoofgemstone,vat,visibility,weight,width,_associated_sku,_associated_default_qty,_associated_position,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
RG0319A-vvs-ef-22,,jewel,simple,107910,0.97,0,0,18459.65,8.9,VVS-EF,0,0,6675,,134375.09,22,1,7,73,0,1330.45,1,0,0,,,,,,,
RG0319A-vvs-ef-23,,jewel,simple,107910,0.97,0,0,18874.47,9.1,VVS-EF,0,0,6825,,134945.57,23,1,7,73,0,1336.09,1,0,0,,,,,,,
RG0319A-vvs-ef-24,,jewel,simple,107910,0.97,0,0,19289.29,9.3,VVS-EF,0,0,6975,,135516.04,24,1,7,73,0,1341.74,1,0,0,,,,,,,
RG0319A-vvs-ef-25,,jewel,simple,107910,0.97,0,0,19704.12,9.5,VVS-EF,0,0,7125,,136086.51,25,1,7,73,0,1347.39,1,0,0,,,,,,,
RG0319A,,jewel,configurable,79150,0.97,0,0,17630,8.5,,1,0,6375,,104186.55,,1,7,73,0,1031.55,4,0,0,,,,RG0319A-si-gh-5,grade,SI-GH,96184.97
RG0329A-si-gh-5,,jewel,simple,24500,0.35,0,0,9126.21,4.4,SI-GH,0,0,3740,,37739.87,5,1,7,10,0,373.66,1,0,0,,,,,,,
RG0329A-si-gh-6,,jewel,simple,24500,0.35,0,0,9541.03,4.6,SI-GH,0,0,3910,,38330.54,6,1,7,10,0,379.51,1,0,0,,,,,,,
RG0329A-si-gh-7,,jewel,simple,24500,0.35,0,0,9955.86,4.8,SI-GH,0,0,4080,,38921.22,7,1,7,10,0,385.36,1,0,0,,,,,,,
RG0329A-si-gh-8,,jewel,simple,24500,0.35,0,0,10370.69,5,SI-GH,0,0,4250,,39511.9,8,1,7,10,0,391.21,1,0,0,,,,,,,
RG0329A-si-gh-9,,jewel,simple,24500,0.35,0,0,10785.52,5.2,SI-GH,0,0,4420,,40102.57,9,1,7,10,0,397.06,1,0,0,,,,,,,
RG0329A-si-gh-10,,jewel,simple,24500,0.35,0,0,11200.34,5.4,SI-GH,0,0,4590,,40693.25,10,1,7,10,0,402.9,1,0,0,,,,,,,
RG0329A-si-gh-11,,jewel,simple,24500,0.35,0,0,11615.17,5.6,SI-GH,0,0,4760,,41283.92,11,1,7,10,0,408.75,1,0,0,,,,,,,
RG0329A-si-gh-12,,jewel,simple,24500,0.35,0,0,12030,5.8,SI-GH,0,0,4930,,41874.6,12,1,7,10,0,414.6,1,0,0,,,,,,,
RG0329A-si-gh-13,,jewel,simple,24500,0.35,0,0,12444.83,6,SI-GH,0,0,5100,,42465.28,13,1,7,10,0,420.45,1,0,0,,,,,,,
RG0329A-si-gh-14,,jewel,simple,24500,0.35,0,0,12859.66,6.2,SI-GH,0,0,5270,,43055.95,14,1,7,10,0,426.3,1,0,0,,,,,,,
RG0329A-si-gh-15,,jewel,simple,24500,0.35,0,0,13274.48,6.4,SI-GH,0,0,5440,,43646.63,15,1,7,10,0,432.14,1,0,0,,,,,,,
RG0329A-si-gh-16,,jewel,simple,24500,0.35,0,0,13689.31,6.6,SI-GH,0,0,5610,,44237.3,16,1,7,10,0,437.99,1,0,0,,,,,,,
RG0329A-si-gh-17,,jewel,simple,24500,0.35,0,0,14104.14,6.8,SI-GH,0,0,5780,,44827.98,17,1,7,10,0,443.84,1,0,0,,,,,,,
RG0329A-si-gh-18,,jewel,simple,24500,0.35,0,0,14518.97,7,SI-GH,0,0,5950,,45418.66,18,1,7,10,0,449.69,1,0,0,,,,,,,
RG0329A-si-gh-19,,jewel,simple,24500,0.35,0,0,14933.79,7.2,SI-GH,0,0,5400,,45282.13,19,1,7,10,0,448.34,1,0,0,,,,,,,
RG0329A-si-gh-20,,jewel,simple,24500,0.35,0,0,15348.62,7.4,SI-GH,0,0,5550,,45852.61,20,1,7,10,0,453.99,1,0,0,,,,,,,
RG0329A-si-gh-21,,jewel,simple,24500,0.35,0,0,15763.45,7.6,SI-GH,0,0,5700,,46423.08,21,1,7,10,0,459.63,1,0,0,,,,,,,
RG0329A-si-gh-22,,jewel,simple,24500,0.35,0,0,16178.28,7.8,SI-GH,0,0,5850,,46993.56,22,1,7,10,0,465.28,1,0,0,,,,,,,
RG0329A-si-gh-23,,jewel,simple,24500,0.35,0,0,16593.1,8,SI-GH,0,0,6000,,47564.03,23,1,7,10,0,470.93,1,0,0,,,,,,,
RG0329A-si-gh-24,,jewel,simple,24500,0.35,0,0,17007.93,8.2,SI-GH,0,0,6150,,48134.51,24,1,7,10,0,476.58,1,0,0,,,,,,,
RG0329A-si-gh-25,,jewel,simple,24500,0.35,0,0,17422.76,8.4,SI-GH,0,0,6300,,48704.99,25,1,7,10,0,482.23,1,0,0,,,,,,,
RG0329A-vvs-ef-5,,jewel,simple,36050,0.35,0,0,9126.21,4.4,VVS-EF,0,0,3740,,49405.37,5,1,7,10,0,489.16,1,0,0,,,,,,,
RG0329A-vvs-ef-6,,jewel,simple,36050,0.35,0,0,9541.03,4.6,VVS-EF,0,0,3910,,49996.04,6,1,7,10,0,495.01,1,0,0,,,,,,,
RG0329A-vvs-ef-7,,jewel,simple,36050,0.35,0,0,9955.86,4.8,VVS-EF,0,0,4080,,50586.72,7,1,7,10,0,500.86,1,0,0,,,,,,,
RG0329A-vvs-ef-8,,jewel,simple,36050,0.35,0,0,10370.69,5,VVS-EF,0,0,4250,,51177.4,8,1,7,10,0,506.71,1,0,0,,,,,,,
RG0329A-vvs-ef-9,,jewel,simple,36050,0.35,0,0,10785.52,5.2,VVS-EF,0,0,4420,,51768.07,9,1,7,10,0,512.56,1,0,0,,,,,,,
RG0329A-vvs-ef-10,,jewel,simple,36050,0.35,0,0,11200.34,5.4,VVS-EF,0,0,4590,,52358.75,10,1,7,10,0,518.4,1,0,0,,,,,,,
RG0329A-vvs-ef-11,,jewel,simple,36050,0.35,0,0,11615.17,5.6,VVS-EF,0,0,4760,,52949.42,11,1,7,10,0,524.25,1,0,0,,,,,,,
RG0329A-vvs-ef-12,,jewel,simple,36050,0.35,0,0,12030,5.8,VVS-EF,0,0,4930,,53540.1,12,1,7,10,0,530.1,1,0,0,,,,,,,
RG0329A-vvs-ef-13,,jewel,simple,36050,0.35,0,0,12444.83,6,VVS-EF,0,0,5100,,54130.78,13,1,7,10,0,535.95,1,0,0,,,,,,,
RG0329A-vvs-ef-14,,jewel,simple,36050,0.35,0,0,12859.66,6.2,VVS-EF,0,0,5270,,54721.45,14,1,7,10,0,541.8,1,0,0,,,,,,,
RG0329A-vvs-ef-15,,jewel,simple,36050,0.35,0,0,13274.48,6.4,VVS-EF,0,0,5440,,55312.13,15,1,7,10,0,547.64,1,0,0,,,,,,,
RG0329A-vvs-ef-16,,jewel,simple,36050,0.35,0,0,13689.31,6.6,VVS-EF,0,0,5610,,55902.8,16,1,7,10,0,553.49,1,0,0,,,,,,,
RG0329A-vvs-ef-17,,jewel,simple,36050,0.35,0,0,14104.14,6.8,VVS-EF,0,0,5780,,56493.48,17,1,7,10,0,559.34,1,0,0,,,,,,,
RG0329A-vvs-ef-18,,jewel,simple,36050,0.35,0,0,14518.97,7,VVS-EF,0,0,5950,,57084.16,18,1,7,10,0,565.19,1,0,0,,,,,,,
RG0329A-vvs-ef-19,,jewel,simple,36050,0.35,0,0,14933.79,7.2,VVS-EF,0,0,5400,,56947.63,19,1,7,10,0,563.84,1,0,0,,,,,,,
RG0329A-vvs-ef-20,,jewel,simple,36050,0.35,0,0,15348.62,7.4,VVS-EF,0,0,5550,,57518.11,20,1,7,10,0,569.49,1,0,0,,,,,,,
RG0329A-vvs-ef-21,,jewel,simple,36050,0.35,0,0,15763.45,7.6,VVS-EF,0,0,5700,,58088.58,21,1,7,10,0,575.13,1,0,0,,,,,,,
RG0329A-vvs-ef-22,,jewel,simple,36050,0.35,0,0,16178.28,7.8,VVS-EF,0,0,5850,,58659.06,22,1,7,10,0,580.78,1,0,0,,,,,,,
RG0329A-vvs-ef-23,,jewel,simple,36050,0.35,0,0,16593.1,8,VVS-EF,0,0,6000,,59229.53,23,1,7,10,0,586.43,1,0,0,,,,,,,
RG0329A-vvs-ef-24,,jewel,simple,36050,0.35,0,0,17007.93,8.2,VVS-EF,0,0,6150,,59800.01,24,1,7,10,0,592.08,1,0,0,,,,,,,
RG0329A-vvs-ef-25,,jewel,simple,36050,0.35,0,0,17422.76,8.4,VVS-EF,0,0,6300,,60370.49,25,1,7,10,0,597.73,1,0,0,,,,,,,
RG0329A,,jewel,configurable,24500,0.35,0,0,12030,5.8,,1,0,4930,,41874.6,,1,7,10,0,414.6,4,0,0,,,,RG0329A-si-gh-5,grade,SI-GH,37739.87
RG0332A-si-gh-5,,jewel,simple,45500,0.65,0,0,7259.54,3.5,SI-GH,0,0,2975,,56291.88,5,1,7,30,0,557.35,1,0,0,,,,,,,
RG0332A-si-gh-6,,jewel,simple,45500,0.65,0,0,7674.37,3.7,SI-GH,0,0,3145,,56882.56,6,1,7,30,0,563.19,1,0,0,,,,,,,
RG0332A-si-gh-7,,jewel,simple,45500,0.65,0,0,8089.2,3.9,SI-GH,0,0,3315,,57473.24,7,1,7,30,0,569.04,1,0,0,,,,,,,
RG0332A-si-gh-8,,jewel,simple,45500,0.65,0,0,8504.03,4.1,SI-GH,0,0,3485,,58063.92,8,1,7,30,0,574.89,1,0,0,,,,,,,
RG0332A-si-gh-9,,jewel,simple,45500,0.65,0,0,8918.86,4.3,SI-GH,0,0,3655,,58654.6,9,1,7,30,0,580.74,1,0,0,,,,,,,
RG0332A-si-gh-10,,jewel,simple,45500,0.65,0,0,9333.69,4.5,SI-GH,0,0,3825,,59245.28,10,1,7,30,0,586.59,1,0,0,,,,,,,
RG0332A-si-gh-11,,jewel,simple,45500,0.65,0,0,9748.52,4.7,SI-GH,0,0,3995,,59835.96,11,1,7,30,0,592.44,1,0,0,,,,,,,
RG0332A-si-gh-12,,jewel,simple,45500,0.65,0,0,10163.35,4.9,SI-GH,0,0,4165,,60426.64,12,1,7,30,0,598.28,1,0,0,,,,,,,
RG0332A-si-gh-13,,jewel,simple,45500,0.65,0,0,10578.18,5.1,SI-GH,0,0,4335,,61017.32,13,1,7,30,0,604.13,1,0,0,,,,,,,
RG0332A-si-gh-14,,jewel,simple,45500,0.65,0,0,10993.02,5.3,SI-GH,0,0,4505,,61608,14,1,7,30,0,609.98,1,0,0,,,,,,,
RG0332A-si-gh-15,,jewel,simple,45500,0.65,0,0,11407.85,5.5,SI-GH,0,0,4675,,62198.67,15,1,7,30,0,615.83,1,0,0,,,,,,,
RG0332A-si-gh-16,,jewel,simple,45500,0.65,0,0,11822.68,5.7,SI-GH,0,0,4845,,62789.35,16,1,7,30,0,621.68,1,0,0,,,,,,,
RG0332A-si-gh-17,,jewel,simple,45500,0.65,0,0,12237.51,5.9,SI-GH,0,0,5015,,63380.03,17,1,7,30,0,627.53,1,0,0,,,,,,,
RG0332A-si-gh-18,,jewel,simple,45500,0.65,0,0,12652.34,6.1,SI-GH,0,0,5185,,63970.71,18,1,7,30,0,633.37,1,0,0,,,,,,,
RG0332A-si-gh-19,,jewel,simple,45500,0.65,0,0,13067.17,6.3,SI-GH,0,0,5355,,64561.39,19,1,7,30,0,639.22,1,0,0,,,,,,,
RG0332A-si-gh-20,,jewel,simple,45500,0.65,0,0,13482,6.5,SI-GH,0,0,5525,,65152.07,20,1,7,30,0,645.07,1,0,0,,,,,,,
RG0332A-si-gh-21,,jewel,simple,45500,0.65,0,0,13896.83,6.7,SI-GH,0,0,5695,,65742.75,21,1,7,30,0,650.92,1,0,0,,,,,,,
RG0332A-si-gh-22,,jewel,simple,45500,0.65,0,0,14311.66,6.9,SI-GH,0,0,5865,,66333.43,22,1,7,30,0,656.77,1,0,0,,,,,,,
RG0332A-si-gh-23,,jewel,simple,45500,0.65,0,0,14726.49,7.1,SI-GH,0,0,5325,,66207.01,23,1,7,30,0,655.51,1,0,0,,,,,,,
RG0332A-si-gh-24,,jewel,simple,45500,0.65,0,0,15141.32,7.3,SI-GH,0,0,5475,,66777.49,24,1,7,30,0,661.16,1,0,0,,,,,,,
RG0332A-si-gh-25,,jewel,simple,45500,0.65,0,0,15556.15,7.5,SI-GH,0,0,5625,,67347.97,25,1,7,30,0,666.81,1,0,0,,,,,,,
RG0332A-vvs-ef-5,,jewel,simple,66950,0.65,0,0,7259.54,3.5,VVS-EF,0,0,2975,,77956.38,5,1,7,30,0,771.85,1,0,0,,,,,,,
RG0332A-vvs-ef-6,,jewel,simple,66950,0.65,0,0,7674.37,3.7,VVS-EF,0,0,3145,,78547.06,6,1,7,30,0,777.69,1,0,0,,,,,,,
RG0332A-vvs-ef-7,,jewel,simple,66950,0.65,0,0,8089.2,3.9,VVS-EF,0,0,3315,,79137.74,7,1,7,30,0,783.54,1,0,0,,,,,,,
RG0332A-vvs-ef-8,,jewel,simple,66950,0.65,0,0,8504.03,4.1,VVS-EF,0,0,3485,,79728.42,8,1,7,30,0,789.39,1,0,0,,,,,,,
RG0332A-vvs-ef-9,,jewel,simple,66950,0.65,0,0,8918.86,4.3,VVS-EF,0,0,3655,,80319.1,9,1,7,30,0,795.24,1,0,0,,,,,,,
RG0332A-vvs-ef-10,,jewel,simple,66950,0.65,0,0,9333.69,4.5,VVS-EF,0,0,3825,,80909.78,10,1,7,30,0,801.09,1,0,0,,,,,,,
RG0332A-vvs-ef-11,,jewel,simple,66950,0.65,0,0,9748.52,4.7,VVS-EF,0,0,3995,,81500.46,11,1,7,30,0,806.94,1,0,0,,,,,,,
RG0332A-vvs-ef-12,,jewel,simple,66950,0.65,0,0,10163.35,4.9,VVS-EF,0,0,4165,,82091.14,12,1,7,30,0,812.78,1,0,0,,,,,,,
RG0332A-vvs-ef-13,,jewel,simple,66950,0.65,0,0,10578.18,5.1,VVS-EF,0,0,4335,,82681.82,13,1,7,30,0,818.63,1,0,0,,,,,,,
RG0332A-vvs-ef-14,,jewel,simple,66950,0.65,0,0,10993.02,5.3,VVS-EF,0,0,4505,,83272.5,14,1,7,30,0,824.48,1,0,0,,,,,,,
RG0332A-vvs-ef-15,,jewel,simple,66950,0.65,0,0,11407.85,5.5,VVS-EF,0,0,4675,,83863.17,15,1,7,30,0,830.33,1,0,0,,,,,,,
RG0332A-vvs-ef-16,,jewel,simple,66950,0.65,0,0,11822.68,5.7,VVS-EF,0,0,4845,,84453.85,16,1,7,30,0,836.18,1,0,0,,,,,,,
RG0332A-vvs-ef-17,,jewel,simple,66950,0.65,0,0,12237.51,5.9,VVS-EF,0,0,5015,,85044.53,17,1,7,30,0,842.03,1,0,0,,,,,,,
RG0332A-vvs-ef-18,,jewel,simple,66950,0.65,0,0,12652.34,6.1,VVS-EF,0,0,5185,,85635.21,18,1,7,30,0,847.87,1,0,0,,,,,,,
RG0332A-vvs-ef-19,,jewel,simple,66950,0.65,0,0,13067.17,6.3,VVS-EF,0,0,5355,,86225.89,19,1,7,30,0,853.72,1,0,0,,,,,,,
RG0332A-vvs-ef-20,,jewel,simple,66950,0.65,0,0,13482,6.5,VVS-EF,0,0,5525,,86816.57,20,1,7,30,0,859.57,1,0,0,,,,,,,
RG0332A-vvs-ef-21,,jewel,simple,66950,0.65,0,0,13896.83,6.7,VVS-EF,0,0,5695,,87407.25,21,1,7,30,0,865.42,1,0,0,,,,,,,
RG0332A-vvs-ef-22,,jewel,simple,66950,0.65,0,0,14311.66,6.9,VVS-EF,0,0,5865,,87997.93,22,1,7,30,0,871.27,1,0,0,,,,,,,
RG0332A-vvs-ef-23,,jewel,simple,66950,0.65,0,0,14726.49,7.1,VVS-EF,0,0,5325,,87871.51,23,1,7,30,0,870.01,1,0,0,,,,,,,
RG0332A-vvs-ef-24,,jewel,simple,66950,0.65,0,0,15141.32,7.3,VVS-EF,0,0,5475,,88441.99,24,1,7,30,0,875.66,1,0,0,,,,,,,
RG0332A-vvs-ef-25,,jewel,simple,66950,0.65,0,0,15556.15,7.5,VVS-EF,0,0,5625,,89012.47,25,1,7,30,0,881.31,1,0,0,,,,,,,
RG0332A,,jewel,configurable,45500,0.65,0,0,13482,6.5,,1,0,5525,,65152.07,,1,7,30,0,645.07,4,0,0,,,,RG0332A-si-gh-5,grade,SI-GH,56291.88
RG0333A-si-gh-5,,jewel,simple,22400,0.32,0,0,10785.33,5.2,SI-GH,0,0,4420,,37981.39,5,1,7,22,0,376.05,1,0,0,,,,,,,
RG0333A-si-gh-6,,jewel,simple,22400,0.32,0,0,11200.15,5.4,SI-GH,0,0,4590,,38572.06,6,1,7,22,0,381.9,1,0,0,,,,,,,
RG0333A-si-gh-7,,jewel,simple,22400,0.32,0,0,11614.97,5.6,SI-GH,0,0,4760,,39162.72,7,1,7,22,0,387.75,1,0,0,,,,,,,
RG0333A-si-gh-8,,jewel,simple,22400,0.32,0,0,12029.79,5.8,SI-GH,0,0,4930,,39753.39,8,1,7,22,0,393.6,1,0,0,,,,,,,
RG0333A-si-gh-9,,jewel,simple,22400,0.32,0,0,12444.62,6,SI-GH,0,0,5100,,40344.06,9,1,7,22,0,399.45,1,0,0,,,,,,,
RG0333A-si-gh-10,,jewel,simple,22400,0.32,0,0,12859.44,6.2,SI-GH,0,0,5270,,40934.73,10,1,7,22,0,405.29,1,0,0,,,,,,,
RG0333A-si-gh-11,,jewel,simple,22400,0.32,0,0,13274.26,6.4,SI-GH,0,0,5440,,41525.4,11,1,7,22,0,411.14,1,0,0,,,,,,,
RG0333A-si-gh-12,,jewel,simple,22400,0.32,0,0,13689.08,6.6,SI-GH,0,0,5610,,42116.07,12,1,7,22,0,416.99,1,0,0,,,,,,,
RG0333A-si-gh-13,,jewel,simple,22400,0.32,0,0,14103.9,6.8,SI-GH,0,0,5780,,42706.74,13,1,7,22,0,422.84,1,0,0,,,,,,,
RG0333A-si-gh-14,,jewel,simple,22400,0.32,0,0,14518.72,7,SI-GH,0,0,5950,,43297.41,14,1,7,22,0,428.69,1,0,0,,,,,,,
RG0333A-si-gh-15,,jewel,simple,22400,0.32,0,0,14933.54,7.2,SI-GH,0,0,5400,,43160.87,15,1,7,22,0,427.34,1,0,0,,,,,,,
RG0333A-si-gh-16,,jewel,simple,22400,0.32,0,0,15348.36,7.4,SI-GH,0,0,5550,,43731.34,16,1,7,22,0,432.98,1,0,0,,,,,,,
RG0333A-si-gh-17,,jewel,simple,22400,0.32,0,0,15763.18,7.6,SI-GH,0,0,5700,,44301.81,17,1,7,22,0,438.63,1,0,0,,,,,,,
RG0333A-si-gh-18,,jewel,simple,22400,0.32,0,0,16178,7.8,SI-GH,0,0,5850,,44872.28,18,1,7,22,0,444.28,1,0,0,,,,,,,
RG0333A-si-gh-19,,jewel,simple,22400,0.32,0,0,16592.82,8,SI-GH,0,0,6000,,45442.75,19,1,7,22,0,449.93,1,0,0,,,,,,,
RG0333A-si-gh-20,,jewel,simple,22400,0.32,0,0,17007.64,8.2,SI-GH,0,0,6150,,46013.22,20,1,7,22,0,455.58,1,0,0,,,,,,,
RG0333A-si-gh-21,,jewel,simple,22400,0.32,0,0,17422.46,8.4,SI-GH,0,0,6300,,46583.69,21,1,7,22,0,461.22,1,0,0,,,,,,,
RG0333A-si-gh-22,,jewel,simple,22400,0.32,0,0,17837.28,8.6,SI-GH,0,0,6450,,47154.15,22,1,7,22,0,466.87,1,0,0,,,,,,,
RG0333A-si-gh-23,,jewel,simple,22400,0.32,0,0,18252.1,8.8,SI-GH,0,0,6600,,47724.62,23,1,7,22,0,472.52,1,0,0,,,,,,,
RG0333A-si-gh-24,,jewel,simple,22400,0.32,0,0,18666.92,9,SI-GH,0,0,6750,,48295.09,24,1,7,22,0,478.17,1,0,0,,,,,,,
RG0333A-si-gh-25,,jewel,simple,22400,0.32,0,0,19081.74,9.2,SI-GH,0,0,6900,,48865.56,25,1,7,22,0,483.82,1,0,0,,,,,,,
RG0333A-vvs-ef-5,,jewel,simple,32960,0.32,0,0,10785.33,5.2,VVS-EF,0,0,4420,,48646.99,5,1,7,22,0,481.65,1,0,0,,,,,,,
RG0333A-vvs-ef-6,,jewel,simple,32960,0.32,0,0,11200.15,5.4,VVS-EF,0,0,4590,,49237.66,6,1,7,22,0,487.5,1,0,0,,,,,,,
RG0333A-vvs-ef-7,,jewel,simple,32960,0.32,0,0,11614.97,5.6,VVS-EF,0,0,4760,,49828.32,7,1,7,22,0,493.35,1,0,0,,,,,,,
RG0333A-vvs-ef-8,,jewel,simple,32960,0.32,0,0,12029.79,5.8,VVS-EF,0,0,4930,,50418.99,8,1,7,22,0,499.2,1,0,0,,,,,,,
RG0333A-vvs-ef-9,,jewel,simple,32960,0.32,0,0,12444.62,6,VVS-EF,0,0,5100,,51009.66,9,1,7,22,0,505.05,1,0,0,,,,,,,
RG0333A-vvs-ef-10,,jewel,simple,32960,0.32,0,0,12859.44,6.2,VVS-EF,0,0,5270,,51600.33,10,1,7,22,0,510.89,1,0,0,,,,,,,
RG0333A-vvs-ef-11,,jewel,simple,32960,0.32,0,0,13274.26,6.4,VVS-EF,0,0,5440,,52191,11,1,7,22,0,516.74,1,0,0,,,,,,,
RG0333A-vvs-ef-12,,jewel,simple,32960,0.32,0,0,13689.08,6.6,VVS-EF,0,0,5610,,52781.67,12,1,7,22,0,522.59,1,0,0,,,,,,,
RG0333A-vvs-ef-13,,jewel,simple,32960,0.32,0,0,14103.9,6.8,VVS-EF,0,0,5780,,53372.34,13,1,7,22,0,528.44,1,0,0,,,,,,,
RG0333A-vvs-ef-14,,jewel,simple,32960,0.32,0,0,14518.72,7,VVS-EF,0,0,5950,,53963.01,14,1,7,22,0,534.29,1,0,0,,,,,,,
RG0333A-vvs-ef-15,,jewel,simple,32960,0.32,0,0,14933.54,7.2,VVS-EF,0,0,5400,,53826.47,15,1,7,22,0,532.94,1,0,0,,,,,,,
RG0333A-vvs-ef-16,,jewel,simple,32960,0.32,0,0,15348.36,7.4,VVS-EF,0,0,5550,,54396.94,16,1,7,22,0,538.58,1,0,0,,,,,,,
RG0333A-vvs-ef-17,,jewel,simple,32960,0.32,0,0,15763.18,7.6,VVS-EF,0,0,5700,,54967.41,17,1,7,22,0,544.23,1,0,0,,,,,,,
RG0333A-vvs-ef-18,,jewel,simple,32960,0.32,0,0,16178,7.8,VVS-EF,0,0,5850,,55537.88,18,1,7,22,0,549.88,1,0,0,,,,,,,
RG0333A-vvs-ef-19,,jewel,simple,32960,0.32,0,0,16592.82,8,VVS-EF,0,0,6000,,56108.35,19,1,7,22,0,555.53,1,0,0,,,,,,,
RG0333A-vvs-ef-20,,jewel,simple,32960,0.32,0,0,17007.64,8.2,VVS-EF,0,0,6150,,56678.82,20,1,7,22,0,561.18,1,0,0,,,,,,,
RG0333A-vvs-ef-21,,jewel,simple,32960,0.32,0,0,17422.46,8.4,VVS-EF,0,0,6300,,57249.29,21,1,7,22,0,566.82,1,0,0,,,,,,,
RG0333A-vvs-ef-22,,jewel,simple,32960,0.32,0,0,17837.28,8.6,VVS-EF,0,0,6450,,57819.75,22,1,7,22,0,572.47,1,0,0,,,,,,,
RG0333A-vvs-ef-23,,jewel,simple,32960,0.32,0,0,18252.1,8.8,VVS-EF,0,0,6600,,58390.22,23,1,7,22,0,578.12,1,0,0,,,,,,,
RG0333A-vvs-ef-24,,jewel,simple,32960,0.32,0,0,18666.92,9,VVS-EF,0,0,6750,,58960.69,24,1,7,22,0,583.77,1,0,0,,,,,,,
RG0333A-vvs-ef-25,,jewel,simple,32960,0.32,0,0,19081.74,9.2,VVS-EF,0,0,6900,,59531.16,25,1,7,22,0,589.42,1,0,0,,,,,,,
RG0333A,,jewel,configurable,22400,0.32,0,0,16178,7.8,,1,0,5850,,44872.28,,1,7,22,0,444.28,4,0,0,,,,RG0333A-si-gh-5,grade,SI-GH,37981.39
RG0334A-si-gh-5,,jewel,simple,28000,0.4,0,0,8504.15,4.1,SI-GH,0,0,3485,,40389.04,5,1,7,9,0,399.89,1,0,0,,,,,,,
RG0334A-si-gh-6,,jewel,simple,28000,0.4,0,0,8918.98,4.3,SI-GH,0,0,3655,,40979.72,6,1,7,9,0,405.74,1,0,0,,,,,,,
RG0334A-si-gh-7,,jewel,simple,28000,0.4,0,0,9333.82,4.5,SI-GH,0,0,3825,,41570.41,7,1,7,9,0,411.59,1,0,0,,,,,,,
RG0334A-si-gh-8,,jewel,simple,28000,0.4,0,0,9748.65,4.7,SI-GH,0,0,3995,,42161.09,8,1,7,9,0,417.44,1,0,0,,,,,,,
RG0334A-si-gh-9,,jewel,simple,28000,0.4,0,0,10163.49,4.9,SI-GH,0,0,4165,,42751.78,9,1,7,9,0,423.28,1,0,0,,,,,,,
RG0334A-si-gh-10,,jewel,simple,28000,0.4,0,0,10578.33,5.1,SI-GH,0,0,4335,,43342.46,10,1,7,9,0,429.13,1,0,0,,,,,,,
RG0334A-si-gh-11,,jewel,simple,28000,0.4,0,0,10993.16,5.3,SI-GH,0,0,4505,,43933.15,11,1,7,9,0,434.98,1,0,0,,,,,,,
RG0334A-si-gh-12,,jewel,simple,28000,0.4,0,0,11408,5.5,SI-GH,0,0,4675,,44523.83,12,1,7,9,0,440.83,1,0,0,,,,,,,
RG0334A-si-gh-13,,jewel,simple,28000,0.4,0,0,11822.84,5.7,SI-GH,0,0,4845,,45114.51,13,1,7,9,0,446.68,1,0,0,,,,,,,
RG0334A-si-gh-14,,jewel,simple,28000,0.4,0,0,12237.67,5.9,SI-GH,0,0,5015,,45705.2,14,1,7,9,0,452.53,1,0,0,,,,,,,
RG0334A-si-gh-15,,jewel,simple,28000,0.4,0,0,12652.51,6.1,SI-GH,0,0,5185,,46295.88,15,1,7,9,0,458.38,1,0,0,,,,,,,
RG0334A-si-gh-16,,jewel,simple,28000,0.4,0,0,13067.35,6.3,SI-GH,0,0,5355,,46886.57,16,1,7,9,0,464.22,1,0,0,,,,,,,
RG0334A-si-gh-17,,jewel,simple,28000,0.4,0,0,13482.18,6.5,SI-GH,0,0,5525,,47477.25,17,1,7,9,0,470.07,1,0,0,,,,,,,
RG0334A-si-gh-18,,jewel,simple,28000,0.4,0,0,13897.02,6.7,SI-GH,0,0,5695,,48067.94,18,1,7,9,0,475.92,1,0,0,,,,,,,
RG0334A-si-gh-19,,jewel,simple,28000,0.4,0,0,14311.85,6.9,SI-GH,0,0,5865,,48658.62,19,1,7,9,0,481.77,1,0,0,,,,,,,
RG0334A-si-gh-20,,jewel,simple,28000,0.4,0,0,14726.69,7.1,SI-GH,0,0,5325,,48532.21,20,1,7,9,0,480.52,1,0,0,,,,,,,
RG0334A-si-gh-21,,jewel,simple,28000,0.4,0,0,15141.53,7.3,SI-GH,0,0,5475,,49102.69,21,1,7,9,0,486.17,1,0,0,,,,,,,
RG0334A-si-gh-22,,jewel,simple,28000,0.4,0,0,15556.36,7.5,SI-GH,0,0,5625,,49673.18,22,1,7,9,0,491.81,1,0,0,,,,,,,
RG0334A-si-gh-23,,jewel,simple,28000,0.4,0,0,15971.2,7.7,SI-GH,0,0,5775,,50243.66,23,1,7,9,0,497.46,1,0,0,,,,,,,
RG0334A-si-gh-24,,jewel,simple,28000,0.4,0,0,16386.04,7.9,SI-GH,0,0,5925,,50814.15,24,1,7,9,0,503.11,1,0,0,,,,,,,
RG0334A-si-gh-25,,jewel,simple,28000,0.4,0,0,16800.87,8.1,SI-GH,0,0,6075,,51384.63,25,1,7,9,0,508.76,1,0,0,,,,,,,
RG0334A-vvs-ef-5,,jewel,simple,41200,0.4,0,0,8504.15,4.1,VVS-EF,0,0,3485,,53721.04,5,1,7,9,0,531.89,1,0,0,,,,,,,
